53	tt10915060	Crimini in famiglia	2020	"Crime, Drama, Thriller"	99	Argentina	Spanish	Sebastián Schindel	"Cecilia Roth, Miguel Ángel Solá, Sofía Gala Castiglione, Benjamín Amadeo, Yanina Ávila, Paola Barrientos, Marcelo Subiotto, Diego Cremonesi, Lourdes Cetrangolo, Alisa Reyes"	"Desperate and confused, Alicia will do the impossible to keep her son from prison after he's convicted of trying to murder his ex-wife."	6.7		
54	tt10948718	El robo del siglo	2020	"Comedy, Crime"	114	Argentina	Spanish	Ariel Winograd	"Guillermo Francella, Diego Peretti, Luis Luque, Pablo Rago, Rafael Ferro, Mariano Argento, Juan Alari, Johanna Francella, Mario Alarcón, Pochi Ducasse, Juan Pablo García, Paula Grinszpan, Juan Tupac Soler, Iván Steinhardt, Magela Zanotta"	"In 2006, a group of thieves performed what is considered one of the most famous and smart bank heists in the history of Argentina when they rob the Banco Río branch in Acassuso."	7.3		
55	tt11239374	Scumbag	2020	Thriller	100	Slovakia	Slovak	"Rudolf Biermann, Mariana Cengel-Solcanská"	"Jozef Vajda, Marko Igonda, Daniel Heriban, Diana Mórová, Andrej Remeník, Dana Droppová, Petra Dubayova, Lukas Pelc, Jakub Rybárik, Maria Mimi Schumerová, Branislav Bystriansky, Gabriela Marcinková, Tibor Vokoun, Szidi Tobias, Juliana Johanidesová"	"Somewhere under the mountains, the country is dominated by high-ranking criminals, people linked to politics, the mafia, but also to the police, the courts, and the big business. The ..."	6.7		
56	tt11903004	Hotel Belgrade	2020	"Comedy, Romance"	106	Russia	"Serbian, Russian"	Konstantin Statskiy	"Milos Bikovic, Diana Pozharskaya, Ljubomir Bandovic, Srdjan 'Zika' Todorovic, Jelisaveta 'Seka' Sablic, Miodrag Radonjic, Predrag Damnjanovic, Jakov Jevtovic, Jelisaveta Orasanin, Boris Dergachev, Aleksandra Kuzenkina, Sofija Milosevic, Teodora Bjelica, Jovan Jovanovic, Branko Perisic"	"Paul is a wealthy heir and owner of the prestigious Belgrade Hotel. When into his world The Belgrade mafia, crazy bride, old love and quirky family are involved, his leisurely life turns into an adventure where anything is possible."	6.1		
57	tt11697832	DAU. Natasha	2020	Drama	138	"Germany, Ukraine, UK, Russia"	"Russian, Ukrainian, English"	"Ilya Khrzhanovskiy, Jekaterina Oertel"	"Natalia Berezhnaya, Olga Shkabarnya, Vladimir Azhippo, Alexei Blinov, Anatoliy Sidko, Luc Bigé, Alexandr Bozhik, Valery Andreev, Raisa Voloshchuk"	"Natasha works in the canteen of a secret Soviet research institute. She drinks a lot, likes to talk about love and embarks on an affair. State security intervenes. A tale of violence that is as radical as it is provocative."	6.4		
58	tt11905962	Sputnik	2020	"Drama, Horror, Sci-Fi"	113	Russia	"Russian, Latin"	Egor Abramenko	"Oksana Akinshina, Fedor Bondarchuk, Pyotr Fyodorov, Anton Vasilev, Aleksey Demidov, Anna Nazarova, Aleksandr Marushev, Albrecht Zander, Vitaliya Kornienko, Vasiliy Zotov"	The lone survivor of an enigmatic spaceship incident hasn't returned back home alone-hiding inside his body is a dangerous creature.	6.3		
59	tt12256440	DAU. Tri diya	2020	Drama	104	"Germany, Ukraine, UK, Russia"	"Russian, Greek"	"Ilya Khrzhanovskiy, Jekaterina Oertel"	"Teodor Currentzis, Maria Nafpliotou, Radmila Shegoleva, Alexey Trifonov, Ekaterina Andreeva, Anna Volkova, Anastasiya Kolesnikova"	"It is 1956. Dau is a distinguished Soviet scientist who meets up with the love of his youth - Maria, a Greek actress - during her three day visit to Moscow."	5.7		
60	tt11808270	Death files	2020	"Fantasy, Horror, Thriller"	47	"Russia, Belgium, Spain, Ukraine"	"Russian, English"	"Sergey A., Mikhail Ryabkov"	"Mikhail Ryabkov, Evgeniy Toroschin, Nastasya Sharapova, Sergey A., Eldar Bogunov, Ceus Rob, Nikolay Yeriomin, Elisey Vishnyov, Maksim Almakaev, Evgeniy Aleksandrov, Silvia de Satkliff, Aleksandr Degtyaryov, Andrey Glaznoy, Inessa Novatskaya, Sergey Safonov"	"One day 2 locksmith found at the old warehouse the flash card. One of him activate the flash card at computer and opened the shocking world of mysterious creatures, broken lives and violence."	8.4		
61	tt11777298	DAU. Degeneratsiya	2020	"Drama, Horror, Thriller"	369	"Germany, Ukraine, UK, Russia"	"Russian, English"	"Ilya Khrzhanovskiy, Ilya Permyakov"	"Vladimir Azhippo, Dmitry Kaledin, Olga Shkabarnya, Alexei Blinov, Viktoria Skitskaya, Maksim Martsinkevich, Zoya Popova, Alina Alekseeva, Alexey Trifonov, Kristina Voloschina, Nikita Nekrasov, Radmila Shegoleva, Romeo Castellucci, James Fallon, Marina Abramovic"	"A secret Soviet Institute conducts scientific and occult experiments on animals and human beings to create the perfect person. Azhippo, KGB general and his aides turn a blind eye to erotic ..."	6.5		
62	tt11890562	Concrete shark	2020	"Action, Comedy, Horror"	45	"Russia, Ukraine, Czech Republic, Japan"	"Russian, Czech, English"	"Sergey A., Mikhail Ryabkov"	"Mikhail Ryabkov, Evgeniy Toroschin, Nastasya Sharapova, Sergey A., Nikolay Yeriomin, Sergey Newnoir, Elisey Vishnyov, Christian Bogh, Hideyoshi, Ieyasu, Nobunaga, Alina Ryabkova, Mc Vasilyok, Oksana Veselukhina"	The director of the concrete plant fell into the concrete mixer. The devil from hell turned him into a concrete shark. Save the world from another monster will locksmiths Michael and Azamat.	8.1		
63	tt12021598	Coronavirus. Apocalypse	2020	"Fantasy, Sci-Fi, Thriller"	66	"Spain, Russia"	Russian	Sergey A.	Sergey A.	A symbolic art film shot exactly one month before the outbreak of coronavirus in Spain.	8.1		
64	tt12235234	Feya	2020	"Drama, Sci-Fi, Thriller"	152	Russia	Russian	Anna Melikyan	"Konstantin Khabenskiy, Ingeborga Dapkunaite, Ekaterina Ageeva, Vilen Babichev, Tinatin Dalakishvili, Nikita Elenev, Vladimir Mishukov, Mariya Shalayeva"	The creator of the best virtual reality games is sure that he controls everything in his life. But a chance meeting with a young activist opens his eyes to the fact that the world is much wider and more complex than his ideas.	5.7		
65	tt10922066	Lyod 2	2020	"Drama, Romance, Sport"	131	Russia	Russian	Zhora Kryzhovnikov	"Alexander Petrov, Mariya Aronova, Aglaya Tarasova, Vitaliya Kornienko, Nadezhda Mikhalkova, Yuliya Khlynina, Sergey Lavygin, Olga Tumaykina, Kseniya Lavrova-Glinka"	"Figure skater Nadya and hockey player Sasha got married and more than anything, they dream of a child. However, the price that they will have to pay for this dream is unimaginably high."	6.4		
66	tt11908062	Zima	2020	Drama	76	Russia	Russian	Sergey Chernikov	"Nikita Abdulov, Aleksandr Ablyazov, Aleksey Demidov, Vladislav Dunaev, Natalia Garanina, Alena Kovaleva, Dmitriy Kulichkov, Polina Makarenko, Vasiliy Mikhaylov, Vyacheslav Morozov, Nikita Pavlenko, Igor Petrenko, Alexander Petrov, Nikita Salopin, Timofey Tribuntsev"	"On a gas station, Alexander and his father are attacked. The father dies, and Alexander becomes a dangerous witness. He is forced to start the persecution himself and very soon turns from a victim into a cold-blooded hunter."	7.1		
67	tt10818092	(NE) Idealnyy muzhchina	2020	"Comedy, Romance, Sci-Fi"	92	Russia	Russian	Marius Balchunas	"Yuliya Aleksandrova, Egor Bulatkin, Roman Kurtsyn, Maksim Lagashkin, Artyom Suchkov, Yana Koshkina, Alika Smekhova, Daniel Barnes, Irina Grineva, Vladimir Andriyanov, Valeriya Starchenkova, Yuliana Bogomolova, Vera Ostrovskaya, Aleksandra Legatskaya, Dustin Chaviano"	"In a future in which human-like androids have become commonplace companions and servants, one, with a handsome male appearance, finds its owner's feelings difficult to understand and her desires impossible to fulfill."	3.1		
68	tt10895828	Marafon zhelaniy	2020	"Comedy, Drama"	95	Russia	Russian	Darya Charusha	"Yuliya Aug, Pavel Derevyanko, Aleksandr Gudkov, Andrew Ilitchev, Oleg Kursachyov, Mariya Minogarova, Kirill Nagiev, Alina Nedobitko, Aglaya Tarasova, Tina Tarusina, Yana Troyanova, Ekaterina Varnava, Makar Zaporozhskiy, Eva Zhuk"	"Hoping to change her life, Marina, a small town girl, embarks on a journey to a life coaching event. But an unexpected delay at a St. Petersburg airport sends her on a 24 hour comedic spree..."	4.9		
69	tt11547520	Kalashnikov	2020	Biography	110	Russia	Russian	Konstantin Buslov	"Yuriy Borisov, Olga Lerman, Artur Smolyaninov, Sergey Gazarov, Vitaliy Khaev, Anatoliy Lobotskiy, Valeriy Barinov, Valeriy Afanasev, Igor Khripunov, Aleksey Vertkov, Dmitriy Bogdan, Dmitriy Kulichkov, Maksim Bityukov, Seydulla Moldakhanov, Mikhail Gudoshnikov"	"Wounded as tank driver in 1941 during WWII, Kalashnikov sees the latest Soviet machine gun fail. As he's also an inventor, he starts looking for improvements and in 1947 ends up with AK-47 assault rifle."	6.4		
70	tt12214628	DAU. Nora Mother	2020	"Biography, Drama, History"	87	"Germany, Ukraine, UK, Russia"	Russian	"Ilya Khrzhanovskiy, Jekaterina Oertel"	"Teodor Currentzis, Radmila Shegoleva, Lydia Shchegoleva"	"Once just a girl from the provinces, Nora is now married to a successful scientist and lives together with her family within the confines of a secret and privileged Moscow institute. Nora ..."	6.0		
71	tt11173106	Sufna	2020	Romance	144	India	Punjabi	Jagdeep Sidhu	"Ammy Virk, Tania, Jagjeet Sandhu, Balwinder Bullet, Seema Kaushal, Lakha Lehri, Kaka Mansa, Mohini Toor, Rabab, Mintu Kapa, Jasmin Bajwa, Sandeep Brar, Karamjit Anmol, Harpreet Bains, Beant Sharma"	"Jeet is a free-spirited youth in the village, he doesn't care or has not any goal in the life. But his life changes, when he meets Teg, a beautiful young girl from another village."	8.2		
72	tt11737772	Chal Mera Putt 2	2020	Drama	124	India	Punjabi	Janjot Singh	"Amrinder Gill, Simi Chahal, Nasir Chinyoti, Garry Sandhu, Iftikhar Thakur, Akram Udaas, Gurshabad Singh, Hardeep Gill, Agha Majid, Zafri Khan, Andriana Anastasia, Deepika Sharma"	"Friendship and love between illegal immigrants struggling and facing challenges. Showing us that when it comes to the struggle of life, no border can divide human hearts and the love inside."	7.7		
73	tt10916120	Ik Sandhu Hunda Si	2020	"Action, Drama"	115	India	Punjabi	Rakesh Mehta	"Gippy Grewal, Neha Sharma, Vikramjeet Virk, Roshan Prince, Dheeraj Kumar, Raghveer Boli, Jasprem Dhillon, Pavan Malhotra, Tarsem Paul, Babbal Rai, Ramniq Sandhu, Hobby Dhaliwal, Robby Atwal, Bharti Dutt, Aastha Gaur"	"To fight the corruption in Punjab university, senior student Sandhu announces his candidacy as Grewal for the election."	4.9		
74	tt11749480	Shooter	2020	Action	143	India	Punjabi	Tru Makers	"Vadda Grewal, Jayy Randhawa, Shubh Sandhu, Swaalina"	A ruthless Punjabi gangster and his friends clash with a rival gang protecting a corrupt politician.	6.5		
75	tt10731748	Modo Avião	2020	"Comedy, Drama, Romance"	96	"Brazil, Mexico"	Portuguese	César Rodrigues	"Larissa Manoela, Erasmo Carlos, Katiuscia Canoro, André Luiz Frambach, Michel Bercovitch, Sílvia Lourenço, Mariana Amâncio, Dani Ornellas, Nayobe Nzainab, Phellyx Moura, Eike Duarte, Amanda Kwamme, Antônio Destro, Adriano Fanti, Helga Nemeczyk"	"Follows the young Ana, who studied fashion design dreaming of becoming a great stylist but dropped everything to become a digital influencer for a famous brand."	5.0		
76	tt10648192	A Divisão	2020	"Action, Crime, Thriller"	134	Brazil	Portuguese	Vicente Amorim	"Erom Cordeiro, Thelmo Fernandes, Vanessa Gerbelli, Bruce Gomlevsky, Silvio Guindane, Natália Lage, Marcos Palmeira, Hanna Romanazzi, Raphael Teixeira, Dalton Vigh"	"In the 90s, Rio de Janeiro was shaken by a wave of kidnappings. Security forces call controversial agents to help save the city from thugs and also from the police itself."	6.4		
77	tt10389922	Ar Condicionado	2020	Drama	72	Angola	Portuguese	Fradique	"José Kiteculo, Filomena Manuel, David Caracol, Tito Spyck, Sacerdote, Filipe Kamela Paly, Wilson Medradas, Madalena Celestino Domingos Salgueiro, Ana Maria Celestino Salgueiro, Solange Caetano Feijó, Francisca Laura, Dimossi Madalena Pedro Francisco, Micaela Mazina Pedro Manuel, Cássio Magalhães Félix, Justino Kalei"	"When the air-conditioners mysteriously start to fall in city of Luanda, Matacedo (security guard) and Zezinha (housemaid) have the mission of retrieving their boss's ac."	6.3		
78	tt10886166	365 giorni	2020	"Drama, Romance"	114	Poland	"Polish, English, Italian"	"Barbara Bialowas, Tomasz Mandes"	"Anna Maria Sieklucka, Michele Morrone, Bronislaw Wroclawski, Otar Saralidze, Magdalena Lamparska, Natasza Urbanska, Grazyna Szapolowska, Tomasz Stockinger, Gianni Parisi, Mateusz Lasowski, Agnieszka Warchulska, Przemyslaw Sadowski, Michal Mikolajczak, Andrea Batti, Mateusz Grydlik"	"Massimo is a member of the Sicilian Mafia family and Laura is a sales director. She does not expect that on a trip to Sicily trying to save her relationship, Massimo will kidnap her and give her 365 days to fall in love with him."	3.3		
79	tt11240506	W lesie dzis nie zasnie nikt	2020	Horror	102	Poland	Polish	Bartosz M. Kowalski	"Julia Wieniawa-Narkiewicz, Michal Lupa, Wiktoria Gasiewska, Stanislaw Cywka, Sebastian Dela, Gabriela Muskala, Michal Zbroja, Miroslaw Zbrojewicz, Piotr Cyrwus, Olaf Lubaszenko, Wojciech Mecwaldowski, Bartlomiej Kotschedoff, Bartlomiej Firlet, Malgorzata Szczerbowska, Izabela Dabrowska"	"A group of technology-dependent teenagers goes to - offline camp. Common hiking in the woods without access to smartphones will not end, however, as planned by the organizers. They will ..."	5.0		
80	tt10836760	Mayday	2020	"Comedy, Romance"	114	Poland	Polish	Sam Akina	"Piotr Adamczyk, Diana Baczkowska, Alicja Baran, Mariusz Bindula, Tomasz Blasiak, Dorota Bochenek, Krzysztof Czeczot, Wojciech Czerwinski, Mariusz Dabrowski, Anna Dereszowska, Karolina Ficht, Andrzej Grabowski, Sandra Herbich, Rafal Jedrzejczyk, Ewa Kasprzyk"	"Janek, who has two wives, skillfully maneuvers between them. The risk that one of his loved ones will learn about a double relationship increases dramatically and every lie will have colossal effects."	5.6		
81	tt10132196	Zenek	2020	"Biography, Music"	115	Poland	Polish	Jan Hryniak	"Jakub Zajac, Krzysztof Czeczot, Klara Bielawka, Karol Dziuba, Jedrzej Bigosinski, Kuba Dyniewicz, Magdalena Berus, Mikolaj Chroboczek, Kiril Denev, Jan Frycz, Agnieszka Suchora, Roman Gancarczyk, Zübeyde Bulut, Andrzej Andrzejewski, Mateusz Król"	"Zenon Martyniuk, a boy from the Podlasie village, who realizes his great dream is to sing and entertain the crowds. It shows Zenek's path to enormous success, which he achieved thanks to persistence and hard work."	2.4		
82	tt11319074	Bad Boy	2020	"Action, Crime, Drama"	135	Poland	Polish	Patryk Vega	"Antoni Królikowski, Maciej Stuhr, Katarzyna Zawadzka, Andrzej Grabowski, Malgorzata Kozuchowska, Piotr Stramowski, Kamil Grosicki, Slawomir Peszko, Zbigniew Zamachowski, Zbigniew Kozlowski, Krystian Holdak, Mariusz Bindula, Barbara Himkowska, Wojciech Sikorski, Michal Wolczyk"	"The rise and fall of a soccer club owner, discovering the harsh reality of the sport, often connected with crime and fraud."	3.7		
83	tt10590530	Psy 3: W imie zasad	2020	"Action, Crime, Drama"	126	Poland	Polish	Wladyslaw Pasikowski	"Boguslaw Linda, Marcin Dorocinski, Cezary Pazura, Jan Frycz, Sebastian Fabijanski, Tomasz Schuchardt, Miroslaw Baka, Dominika Walo, Artur Zmijewski, Wojciech Zielinski, Jacek Beler, Eryk Lubos, Arkadiusz Jakubik, Valentin Tomusyak, Magdalena Szczerbowska"	Franz Maurer is released after 25 years in prison and finds a completely changed Poland.	6.3		
84	tt11697844	Sheytan vojud nadarad	2020	Drama	151	"Germany, Iran, Czech Republic"	"Persian, German"	Mohammad Rasoulof	"Mohammad Seddighimehr, Baran Rasoulof, Mahtab Servati, Mohammad Valizadegan, Ehsan Mirhosseini, Zhila Shahi, Kaveh Ahangar, Shaghayegh Shoorian, Alireza Zareparast, Darya Moghbeli, Pouya Mehri, Salar Khamseh, Kaveh Ebrahim, Reza Bahrami"	The four stories that are variations on the crucial themes of moral strength and the death penalty that ask to what extent individual freedom can be expressed under a despotic regime and its seemingly inescapable threats.	7.2		
85	tt11767484	Butterfly Swimming	2020	"Drama, Mystery"	120	Iran	Persian	Mohammad Kart	"Javad Ezati, Tannaz Tabatabaei, Amir Aghaee, Pantea Bahram, Ali Shadman, Nahid Moslemi, Mehdi Hoseini-nia, Iman Safa, Mahlegha Bagheri, Nader Shahsavari, Alireza Davoudnejad, Behrouz Panahandeh, Aban Askari, Roohollah Mehrabi, Niloufar Shahfari"	A film of a woman swimming in a pool is distributed through the internet. Now her husband and her brother are after finding the one who is responsible for that and taking revenge on him.	7.4		
86	tt11771036	Exodus	2020	Drama	124	Iran	Persian	Ebrahim Hatamikia	"Faramarz Gharibian, Pantea Panahiha, Jahangir Almasi, Sam Gharibian, Kambiz Dirbaz, Gity Ghasemi, Mohamad Reza Sharifinia, Mohammad Fili, Mehdi Faghih, Atash Taghipour, Mohsen Sadeghi Nasab, Ramin Poor Iman, Akbar Rahmati, Hamid Ebrahimi, Reza Noori"	The story of a group of farmers who their lands and crops have been destroyed by a mistake of a governmental company. Now after not finding any response from the government they decide to ...	5.0		
87	tt10157810	Fjols til Fjells	2020	Comedy	87	Norway	Norwegian	Petter Holmsen	"Bente Kvile Buflod, David Chocron, Juan D'Amico, Erlend E.B., Morten Enger, Amanda Erlandsen, Janne Formoe, Steinar Klouman Hallert, Bjarte Hjelmeland, Anette Hoff, Per Jørgen Høye, John Emil Jørgensen, Nader Khademi, Herbert Nordrum, Per Premer"	"Everything that can go wrong goes wrong when care free ski bums, frustrated cabin owners, skiing Danes and partying youngsters team up on a Norwegian mountain resort with a very absent hotel manager."	4.6		
88	tt11617492	Orbius	2020	Fantasy	570	Russia	None	Sergey A.	"Sergey A., Random People"	Someone is walking in this world. Someone is looking for something better. Someone is trying to run away. Someone - it's you.	9.3		
89	tt11542194	Kaaal	2020	Horror	109	India	Marathi	D. Sandeep	"Shreyas Behere, Vaibhavi Chavan, Satish Gejage, Rajkumar Jarange, Sanket Vishwasrao"	"The film is about a group of youngsters aiming to make a fake horror video for someone. But unknown to them, a real ghost begins to create havoc in a frightful atmosphere and puts their lives in danger."	8.5		
90	tt11318044	Dhurala	2020	Drama	169	India	Marathi	Sameer Vidwans	"Ankush Chaudhari, Nupur Dudwadkar, Devendra Gaikwad, Prajakta Hanamghar, Priyadarshan Jadhav, Siddarth Jadhav, Umesh Kamat, Alka Kubal, Sonalee Kulkarni, Siddharth Mahashabde, Prasad Oak, Dnyanada Ramtirthkar, Uday Sabnis, Sulekha Talvalkar, Sai Tamhankar"	"When the sarpanch of the Ambergaon village dies, his family members battle with each other over their greed for power which affects their relationships."	8.5		
91	tt10419042	AB Aani CD	2020	Comedy	120	India	Marathi	Milind Lele	"Amitabh Bachchan, Subodh Bhave, Seema Deshmukh, Sunil Godabole, Prashant Gokhale, Vikram Gokhale, Lokesh Gupte, Bapu Joshi, Subhash Khude, Neena Kulkarni, Sharvari Lohokare, Arun Patwardhan, Mukta Patwardhan, Soham Pawaskar, Vipul Salunke"	Two playschool friends Bachchan and Gokhale meet almost after 70 years for a birthday party.	7.0		
92	tt11457262	Choricha Mamla	2020	Comedy	134	India	Marathi	Priyadarshan Jadhav	"Hemant Dhome, Balachandra Gaekwad, Kshitee Jog, Jitendra Joshi, Mugdha Karnik, Abhijit Kende, Amruta Khanvilkar, Geeta Panchal, Kirti Pendharkar, Sarangi Thakur, Swarangi Thakur, Ramesh Vani, Aniket Vishwasrao"	"Thief breaks in politician's house and politician's affairs are revealed. Based on play by Italian author Dario Fo called Non tutti i ladri vengono a nuocere, translated to Marathi-saglec chor kahi lutayla yet nahi-kelyane bhashantar"	6.4		
93	tt11697820	Rizi	2020	Drama	127	"Taiwan, France"	Mandarin	Ming-liang Tsai	"Kang-sheng Lee, Anong Houngheuangsy"	"Kang lives alone in a big house, Non in a small apartment in town. They meet, and then part, their days flowing on as before."	6.5		
94	tt12619256	I WeirDO	2020	"Comedy, Romance"	100	Taiwan	Mandarin	Ming-Yi Liao	"Shao-Huai Chang, Nikki Hsieh, Po-Hung Lin, Aviis Zhong"	"This film is Asia's first feature film shot on an iPhone, telling the story of two weirdos becoming a positive made by two negatives."	7.4		
95	tt11563836	Da ying jia	2020	"Comedy, Drama"	97	China	Mandarin	Miao Yu	"Chengpeng Dong, Yan Liu, Lele Dai, Zixian Zhang, Yu Tian, Hetang Meng, Hui Tao, Di Xu, Yuan Du, Ge Wang, Alan Aruna, Shaorong Zhang, Fan Zhang, Yanduo Yang, Xia Zhen"	Yan is a bank employee who is strict and prudent at doing things. But he is really considered as a weirdo by colleagues. The bank is selected as the place that takes part in a bank robbery ...	6.6		
96	tt10508838	Double World	2020	"Action, Adventure, Fantasy"	110	China	Mandarin	Teddy Chan	"Henry Lau, Peter Ho, Chenhan Lin, Mark Cheng, Ming Hu, Luxia Jiang, Him Law, Xiuyu Lin, Minghu Xu, Ningjiang Zhang"	"Seeing the neighboring country become more and more powerful, a warlord organizes a competition to reveal the best warriors. A young man is eager to bring honour to his clan."	6.1		
97	tt10717738	Anjaam Pathiraa	2020	"Crime, Mystery, Thriller"	144	India	"Malayalam, Tamil"	Midhun Manuel Thomas	"Kunchacko Boban, Jinu Joseph, Unnimaya Prasad, Sreenath Bhasi, Abhiram Pothuval, Harikrishnan, Sharafudheen, Divya Gopinath, Indrans, Ramya Nambeeshan, Arun, Nikhila Vimal, Jaffer Idukki, Mathew Thomas, Nandana Varma"	"The police are on the trail of a serial killer, but with the victims being fellow officers, will they be able to catch the killer and solve the case in time?"	8.0		
98	tt10692228	Anveshanam	2020	"Drama, Mystery, Thriller"	121	India	Malayalam	Prasobh Vijayan	"Jayasurya, Shruti Ramachandran, Vijay Babu, Leona Lishoy, Nandu, Lal, Srikant Murali, Lena, Ashuthosh, Jai Vishnu, Shaju K.S., Jess, Greeshma Anoop, Shine C.C., Jameesh Jose"	Aravind is informed that something unexpected has happened to his family and has to reach the hospital immediately. What awaits him comes as a shock as he is soon sucked into a miasma of questions that he has to fight to find the answers.	6.0		
99	tt12677092	C U Soon	2020	"Drama, Mystery, Thriller"	98	India	Malayalam	Mahesh Narayan	"Fahadh Faasil, Darshana Rajendran, Roshan Mathew, Saiju Kurup, Maala Parvathi, Amalda Liz, Ramesh Kottayam, Vaishnavi Venugopal, Naveen Nazim, Neeraja Rajendran, Sinu Bahuleyan, Mahi Manoharan, Elsa John, Beljith Singh, Tim V. Mathew"	Jimmy meets Anu on an online dating website and decides to marry her. Jimmy's mother entrusts his cousin Kevin to get details about Anu. Now its Kevin's turn to search for his cousin's ...	8.2		
100	tt10976066	Sufiyum Sujatayum	2020	"Drama, Musical, Romance"	122	India	Malayalam	Naranipuzha Shanavas	"Jayasurya, Aditi Rao Hydari, Dev Mohan, Abhilash, Radeep Alanallur, Anjali, Aseem, Vijay Babu, Veda Bhadra, Roshan Daniel, Dileep, Muhammed Fairooz, Kozhikode Jayraj, Jomon, Justin"	"Sujata (mute) is in love with her neighbour, a sufi priest but her father gets her married off to a well-do-to NRI, in Dubai. Ten years have passed since and she thinks that she's left that..."	5.4		
101	tt11531530	Varane Avashyamund	2020	"Drama, Family"	145	India	Malayalam	Anoop Sathyan	"Shobana, Suresh Gopi, Kalyani Priyadarshan, Dulquer Salmaan, Sarvajith Santosh Sivan, Urvashi, Johny Antony, Lalu Alex, K.P.A.C. Lalitha, Lal Jose, Major Ravi, Rahul Rajasekharan, Siju Wilson, Theni Murugan, K. Gopal"	"Neena is a French teacher and single parent to Nikitha, who is obsessed with the concept of an arranged marriage. Their life changes when a retired army man and another young man come to stay at the apartment."	6.9		
102	tt11880890	Joshua	2020	Drama	108	India	Malayalam	Peter Sundardas	"Hemanth Menon, Priyanka Nair, Dinesh Panicker, Abel Peter"	Portraying the impact of the medium of cinema on the minds of children.	9.0		
103	tt11651604	Silencer	2020	Drama	106	India	Malayalam	Priyanandanan	"Irshad, Lal, Binoy Nambala, Ramu, Meera Vasudevan, Jayaraj Warrier"	"Due to an unfortunate event, Shanthanu leaves home and resides in the outskirts of the city named Ashramam Veedu. During the stay period, there is a twist of fate in Shanthanu's life as he ..."	8.5		
104	tt10187680	Forensic	2020	"Crime, Mystery, Thriller"	134	India	Malayalam	"Anas Khan, Akhil Paul"	"Tovino Thomas, Mamta Mohandas, Saiju Kurup, Reba Monica John, Renji Panicker, Anwar Shereef, Prathap Pothen, R Menon Aditya, Dhanesh Anand, Rony David, Giju John, Srikant Murali, Thamanna Pramod, Ramu, Balaji Sarma"	Samuel uses his forensic skills and discovers breakthroughs in a serial killing case as further victims are added to the list. Shikha teams up with Samuel and uncovers evidence that might lead to the killer's identity.	6.6		
105	tt11912390	2 States	2020	"Comedy, Romance"	131	India	Malayalam	Jacky S. Kumar	"Vinod Kedamangalam, Pradeep Kottayam, Mukesh, Sharanya R. Nair, Manu Pillai, Arul D. Shankar, Shammi Thilakan, John Vijay, Vijayaraghavan"	"A son, his father and his grandfather lead a happy life in a village in Kerala. One day, a girl from Tamil Nadu comes to their village. Their world turns upside down when she and the son fall in love with each other and decide to elope."	8.2		
106	tt11230868	Kappela	2020	"Comedy, Romance"	113	India	Malayalam	Muhammed Musthafa	"Anna Ben, Sreenath Bhasi, Roshan Mathew, Sudhi Koppa, Tanvi Ram, Muhammed Musthafa, James Eliya, Nisha Sarangh, Vijilesh Karayad, Sudheesh, Jolly Chirayath, Nilja, Naseer Sankranthy, Navas Vallikkunnu, Mohammed Eravattoor"	"Set in the village areas of Wayanad, Malappuram and Kannur, Kappela revolves around an ordinary, innocent girl who comes to Kozhikode city from a high range area called Poovarmala."	7.6		
107	tt11060730	Maniyarayile Ashokan	2020	"Comedy, Romance"	110	India	Malayalam	Shamzu Zayba	"Jacob Gregory, Anupama Parameshwaran, S.V. Krishna Shankar, Shine Tom Chacko, Sunny Wayne, Vijayaraghavan, Sreelakshmi, Shritha Sivadas, Onima Kashyap, Dulquer Salmaan, Nayana Elza, Sudheesh, Kunchan, Anu Sithara, Neeraja Rajendran"	"When his unlucky horoscope doesn't bode well for his future wife, an earnest bachelor goes to surprising lengths to get the family he's always wanted."	4.6		
108	tt10692994	Dhamaka	2020	Comedy	121	India	Malayalam	Omar	"Sabumon Abdusamad, Idavela Babu, Dharmajan Bolgatty, Nikki Galrani, Innocent, Hareesh Kanaran, Arun Kumar, Salim Kumar, Mukesh, Noorin Shereef, Urvashi, Shaalin Zoya"	Crooked intellect father makes a plan for his son's marriage to a divorced millionaire. Problem begins when son finds out he has erectile dysfunction at his first night	5.7		
109	tt11536072	Gauthamante Radham	2020	Comedy	128	India	Malayalam	"Basil Joseph, Anand Menon"	"Punya Elizabeth, Neeraj Madhav, Hareesh Kanaran, Renji Panicker, Basil Joseph, Devi Ajith, Biju Sopanam, Valsala Menon, Dundhu Renjeev, Nadiya, Achuthanandan, Harish Pengan, Krishnendhu, Vasudev Sajeesh Marar, Sumi"	"Guathamante Radham revolves around Gauthamam and his journey of getting a driving license and, for the first time in the family, a car of his own."	6.3		
110	tt10229794	Paapam Cheyyathavar Kalleriyatte	2020	Comedy	117	India	Malayalam	Shambhu Purushothaman	"Vinay Forrt, Arun Kurian, Santhy Balachandran, Tini Tom, Sunil Sukhada, James Eliya, Alencier Ley Lopez, Anil Nedumangad, Anumol K. Manoharan, Srinda Ashab, Madhupal, Ambika Mohan, Roshna Ann Roy, Jolly Chirayath, Rajesh Hebbar"	"Christians believe that marriages are made in heaven. It is a satirical take on the belief, which is reinforced through marriage rituals, about the Christian marriage and the reality of it as seen around us."	5.5		
